   5.9897000749709079e+01   4.1969509169942332e-01   4.7115816380135076e+00   5.8391650682137580e+01   4.0325798843092695e+00   1.1154398186492624e+00
   6.0748103030955775e+01   1.7707336867738288e-01   5.1123512857919859e+00   5.9225646712616417e+01   4.8252875852240509e+00   6.9686065775688355e-01
   6.1599205312202464e+01  -2.8855305354927197e-02   5.4467630323247009e+00   6.0059642743095253e+01   5.5735057765079645e+00   3.3546027646926546e-01
   6.2450307593449160e+01  -1.8408060771652712e-01   5.6970417625132805e+00   6.0893638773574089e+01   5.9629641750912059e+00   5.4123166282091156e-02
   6.3301409874695850e+01  -2.8828399667341564e-01   5.8645523814698883e+00   6.1727634804052926e+01   6.0848193591240323e+00  -1.3632661231254942e-01
   6.4152512155942546e+01  -3.5065413487118446e-01   5.9646887741222461e+00   6.2561630834531762e+01   6.1027937479880823e+00  -2.5536048651200460e-01
   6.5003614437189242e+01  -3.8395492930742803e-01   6.0181256820657207e+00   6.3395626865010598e+01   6.0937256239190187e+00  -3.2673231723197360e-01
   6.5854716718435938e+01  -3.9981846950713340e-01   6.0435758753763817e+00   6.4229622895489442e+01   6.0815520272006385e+00  -3.6760441456371690e-01
   6.6705818999682634e+01  -4.0656136137048460e-01   6.0543926317064338e+00   6.5063618925968271e+01   6.0722930724284092e+00  -3.8972384645254504e-01
   6.7556921280929316e+01  -4.0911879184750410e-01   6.0584950305342620e+00   6.5897614956447114e+01   6.0664904215577478e+00  -4.0097899842359314e-01
   6.8408023562176012e+01  -4.0998430677665243e-01   6.0598833888478758e+00   6.6731610986925944e+01   6.0632756421931218e+00  -4.0634762048437589e-01
   6.9259125843422709e+01  -4.1024567673293211e-01   6.0603026452642181e+00   6.7565607017404787e+01   6.0616679152746711e+00  -4.0874271928594141e-01
   7.0110228124669405e+01  -4.1031610425486398e-01   6.0604156158094931e+00   6.8399603047883616e+01   6.0609353379420581e+00  -4.0974052901559455e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   6.8399603047883616e+01   6.0594922924212407e+00  -4.1064008224090409e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   6.7565607017404787e+01   6.0578915245606693e+00  -4.1109670102316087e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   6.6731610986925944e+01   6.0540487614855794e+00  -4.1209867078791740e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   6.5897614956447114e+01   6.0454338913573649e+00  -4.1410170926703266e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   6.5063618925968271e+01   6.0273685573704201e+00  -4.1771557278754151e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   6.4229622895489442e+01   5.9918506793879214e+00  -4.2347700665437799e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   6.3395626865010598e+01   5.9261772927970622e+00  -4.3103704689801603e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   6.2561630834531762e+01   5.8113752094641207e+00  -4.3661914263814350e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   6.1727634804052926e+01   5.6196002545435499e+00  -4.2526350189300943e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   6.0893638773574089e+01   5.3120613548807816e+00  -3.4905138065700814e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   6.0059642743095253e+01   4.8562998375966338e+00  -1.0615511837469574e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.9225646712616417e+01   4.2702329315200087e+00   3.5762215399604302e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.8391650682137580e+01   3.6083778716233081e+00   8.3037493829266495e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.7557654651658744e+01   3.0674998436289962e+00   1.1051608984366132e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.6723658621179908e+01   2.8233950896297406e+00   1.2335124841998171e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.5889662590701072e+01   2.7045137320648420e+00   1.2560473972422996e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.5055666560222235e+01   2.4880283816963682e+00   1.1874588777628674e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.4221670529743399e+01   2.1236423757146370e+00   1.0214339099732701e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.3387674499264563e+01   1.6180414420960498e+00   7.5804561663231873e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.2553678468785726e+01   9.1908577849369943e-01   3.7938773412432636e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.1719682438306890e+01   2.5176898402910614e-01  -3.8333826604651372e-02
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.0885686407828061e+01  -5.8155851104882472e-02  -2.3889074863423576e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.0051690377349217e+01  -1.3811884860557502e-01  -2.9180490040940216e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   4.9217694346870388e+01  -1.4753638935021315e-01  -2.9809034716826427e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   4.8383698316391545e+01  -1.5434993377416423e-01  -2.9456490381388911e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   4.7549702285912716e+01  -1.8023611374945631e-01  -2.9018811181022641e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   4.6715706255433872e+01  -1.9838806808555726e-01  -2.8696429614197666e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   4.5881710224955043e+01  -2.0733472030719297e-01  -2.8502619805908735e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   4.5047714194476200e+01  -2.1129410935906720e-01  -2.8402699749174570e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   4.4213718163997370e+01  -2.1291181705804726e-01  -2.8359437505153434e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   4.3379722133518527e+01  -2.1352674722473738e-01  -2.8343903670782261e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   4.2545726103039698e+01  -2.1374631616095571e-01  -2.8338905981797713e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   4.1711730072560854e+01  -2.1382292321507171e-01  -2.8337312450248875e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   4.0877734042082025e+01  -2.1385409750258857e-01  -2.8336810354535308e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   4.0043738011603182e+01  -2.1387600037590293e-01  -2.8336888630966700e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   3.9209741981124353e+01  -2.1390263384529112e-01  -2.8338119944092649e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   3.8375745950645509e+01  -2.1393999755478649e-01  -2.8342134624071808e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   3.7541749920166680e+01  -2.1398767356947007e-01  -2.8349766450801972e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   3.6707753889687837e+01  -2.1403664052813007e-01  -2.8358140083251321e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   3.5873757859209007e+01  -2.1407548606140916e-01  -2.8363399761460772e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   3.5039761828730171e+01  -2.1409931147209466e-01  -2.8365379255257595e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   3.4205765798251335e+01  -2.1410617509974564e-01  -2.8365984189307508e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   3.3371769767772498e+01  -2.1408489458317448e-01  -2.8366628906697067e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   3.2537773737293662e+01  -2.1399440303469613e-01  -2.8368649464154744e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   3.1703777706814826e+01  -2.1371623337695947e-01  -2.8375320182896835e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   3.0869781676335990e+01  -2.1294620376892123e-01  -2.8396058629250215e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   3.0035785645857153e+01  -2.1097377980989812e-01  -2.8451780322872727e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   2.9201789615378317e+01  -2.0629843331020914e-01  -2.8575352476066873e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   2.8367793584899481e+01  -1.9616157305272491e-01  -2.8809909389462302e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   2.7533797554420644e+01  -1.7717228447542349e-01  -2.9202452989044625e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   2.6699801523941808e+01  -1.5754800592453952e-01  -2.9768781577666992e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   2.5865805493462972e+01  -1.5935479136521194e-01  -3.0375656906552606e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   2.5031809462984135e+01  -1.6116979028994965e-01  -3.0353468391457705e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   2.4197813432505299e+01  -1.1659138738195876e-01  -2.7109289850132601e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   2.3363817402026463e+01   9.8547415783174441e-02  -1.2558103349578634e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   2.2529821371547627e+01   6.6688702379175480e-01   2.5851027290191664e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   2.1695825341068790e+01   1.4724129570371078e+00   7.7249252651797140e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   2.0861829310589954e+01   2.0545731292015139e+00   1.0548173442301993e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   2.0027833280111118e+01   2.4228382512483448e+00   1.2506459799417384e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.9193837249632281e+01   2.6060664173936381e+00   1.3647628455221659e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.8359841219153445e+01   2.6494802353694773e+00   1.4141732749764533e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.7525845188674609e+01   2.7451601874975244e+00   1.4049592983090582e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.6691849158195776e+01   3.1139243131671135e+00   1.3302431990799160e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.5857853127716940e+01   3.7513048863827350e+00   1.1715355126023048e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.5023857097238103e+01   4.2306147152507538e+00   9.3981622171451873e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.4189861066759267e+01   4.4930220089380981e+00   9.1648711227222757e-01
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.3355865036280431e+01   4.5730171454637327e+00   1.1379408761204259e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.2521869005801594e+01   4.5143867389416013e+00   1.4733655908239822e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.1687872975322758e+01   4.3737447542217938e+00   1.8345732939196566e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.0853876944843922e+01   4.1971274520548016e+00   2.1807157776132056e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.0019880914365086e+01   4.0168170490406601e+00   2.4900309747514018e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   9.1858848838862492e+00   3.8533876537607750e+00   2.7505529591658031e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   8.3518888534074129e+00   3.7176572250647162e+00   2.9579362185036966e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   7.5178928229285766e+00   3.6128228345910554e+00   3.1140022663600555e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   6.6838967924497403e+00   3.5367027539828477e+00   3.2247687826925859e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.8499007619709040e+00   3.4835567812652579e+00   3.2979125722471898e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.0159047314920677e+00   3.4448451233307753e+00   3.3397734139814252e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   4.1819087010132314e+00   3.4086562420934694e+00   3.3521385099288441e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   3.3479126705343951e+00   3.3587490421923145e+00   3.3298745093519164e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   2.5139166400555588e+00   3.2758596331461787e+00   3.2618559644004579e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.6799206095767225e+00   3.1440156541260831e+00   3.1375716197437242e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   8.4592457909788799e-01   2.9606956459011764e+00   2.9578832238878845e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.1928548619051682e-02   2.7436650275358105e+00   2.7425013049343079e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -8.2206748185978462e-01   2.5264889522916416e+00   2.5260325749492809e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -1.6560635123386209e+00   2.3431966463581184e+00   2.3430270640197168e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -2.4900595428174572e+00   2.2128153902169547e+00   2.2127556990374684e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -3.3240555732962935e+00   2.1346679765535650e+00   2.1346480782298829e+00
